DADOS: [62.375, -3.210020216227647, -2.1064308078532634, -0.15917139182389126, -2.4406226767216097, 1.5699000048155158, 6.181332577065416]
DADOS: [62.37916666666666, -3.216326084966385, -2.114742296804479, -0.1529243147456445, -2.438414965613459, 1.5698882183253717, 6.175031671347776]
DADOS: [62.38333333333333, -3.2229365764742783, -2.1228488432830956, -0.1470493168734971, -2.436040651196061, 1.5698750223599025, 6.168425540205484]
DADOS: [62.387499999999996, -3.229844126002986, -2.130739465272119, -0.14152893280852957, -2.4335285589289772, 1.5698605136536599, 6.16152161535952]
DADOS: [62.391666666666666, -3.237039865399515, -2.1384036932506065, -0.1363463882003233, -2.430906341714551, 1.5698447788545014, 6.1543286431808575]
DADOS: [62.395833333333336, -3.2445136851742835, -2.145831611458932, -0.13148559329103338, -2.4282004260750267, 1.5698279369216603, 6.146856645425064]
DADOS: [62.4, -3.2522542981517097, -2.153013899701317, -0.12693113568765885, -2.425435974544686, 1.5698101120469068, 6.139116839728652]
DADOS: [62.40416666666667, -3.2602493095891187, -2.159941870906605, -0.12266827247297378, -2.422636850701016, 1.5697914337496024, 6.131121569252846]
DADOS: [62.40833333333333, -3.2684856775850055, -2.166607549968168, -0.11868303263353676, -2.4198256373316065, 1.5697796544731526, 6.122894632446895]
DADOS: [62.4125, -3.2769484594653107, -2.1730036580937737, -0.11496170132000773, -2.4170236086199526, 1.5697630260613544, 6.114433746066881]
DADOS: [62.416666666666664, -3.2856222587772415, -2.1791233145891544, -0.11149175527007717, -2.414250086887484, 1.5697401573362215, 6.105753783910315]
DADOS: [62.420833333333334, -3.2944913829053086, -2.1849608212629477, -0.10826090639818489, -2.4115238738912677, 1.5697184285452666, 6.096879260007008]
DADOS: [62.425, -3.3035390446185313, -2.1905111611233807, -0.10525759664415321, -2.408862063173321, 1.5696970577109002, 6.087825695409656]
DADOS: [62.42916666666667, -3.312747848030674, -2.195770000265258, -0.10247085255146342, -2.4062802186179915, 1.569675829819558, 6.078610061637987]
DADOS: [62.43333333333333, -3.3220998716606007, -2.200733811516407, -0.0998902692384264, -2.4037925511216196, 1.569654765956791, 6.069250185404434]
DADOS: [62.4375, -3.331576749351501, -2.20539987623988, -0.09750599067020951, -2.4014119029909824, 1.5696339661869585, 6.0597644566075495]
DADOS: [62.44166666666666, -3.341159652107018, -2.2097663778554146, -0.0953089599475077, -2.399152454929791, 1.5696119720844186, 6.0501670224095605]
DADOS: [62.44583333333333, -3.350829611638154, -2.2138319602197587, -0.09329021176665131, -2.3970219523907623, 1.5695898332987464, 6.040480887455314]
DADOS: [62.449999999999996, -3.360567481868488, -2.217596394945524, -0.09144133312629647, -2.39502883967448, 1.569568041816069, 6.0307258542973265]
DADOS: [62.454166666666666, -3.3703539922707737, -2.2210602906976047, -0.08975441830569246, -2.393180689059598, 1.5695467793917286, 6.020921206610034]
DADOS: [62.458333333333336, -3.380169846244459, -2.2242250292529624, -0.08822200311435573, -2.391483743309166, 1.5695261571580146, 6.011086314977438]
DADOS: [62.4625, -3.389995813372907, -2.22709277884598, -0.0868370260944559, -2.389942937146219, 1.5695062758277478, 6.001240548022925]
DADOS: [62.46666666666667, -3.3998128141617796, -2.2296665033168432, -0.08559279952781301, -2.3885619685804893, 1.5694872302069955, 5.991403139989352]
DADOS: [62.47083333333333, -3.4096020009520207, -2.231949959413671, -0.0844829817120489, -2.3873433512312165, 1.5694691063155117, 5.981593091965568]
DADOS: [62.475, -3.419344836332143, -2.23394768795015, -0.08350154863905371, -2.3862884571746488, 1.5694519798210862, 5.9718290898225925]
DADOS: [62.479166666666664, -3.429023169092202, -2.23566500214751, -0.08264276506330168, -2.3853975591428127, 1.5694359155002156, 5.962129427703229]
DADOS: [62.483333333333334, -3.4386193074328064, -2.237107974044685, -0.08190115527485689, -2.384669875004644, 1.5694209670876578, 5.952511934477866]
DADOS: [62.4875, -3.448116089005836, -2.2382834189918475, -0.0812714734636275, -2.384103614727448, 1.5694071772063913, 5.942993903157377]
DADOS: [62.49166666666667, -3.4574969474923316, -2.2391988782839434, -0.08074867416948003, -2.383696029948175, 1.5693945774110962, 5.933592023778737]
DADOS: [62.49583333333333, -3.466745975232971, -2.239862599701364, -0.0803278825298066, -2.3834434658499353, 1.5693831882958633, 5.9243223201825]
DADOS: [62.5, -3.47584798153, -2.2402835158392533, -0.08000436461609942, -2.3833414153554635, 1.56937301968596, 5.915200091146182]
DADOS: [62.50416666666666, -3.484788546220206, -2.2404712203371413, -0.0797734981896331, -2.38338457550109, 1.5693640703418001, 5.906239855656472]
DADOS: [62.50833333333333, -3.493554067968632, -2.240435941928421, -0.0796307438447327, -2.3835669056388036, 1.5693563256680236, 5.897455300937753]
DADOS: [62.512499999999996, -3.5021318073003203, -2.240188514578466, -0.07957161664337674, -2.383881688303949, 1.569349764689423, 5.888859246459329]
DADOS: [62.516666666666666, -3.5105099233457415, -2.239740346752258, -0.07959165891990685, -2.384321592223484, 1.569344360254242, 5.8804636078042085]
DADOS: [62.520833333333336, -3.518677504067772, -2.239103387090445, -0.07968641413135577, -2.384878735390092, 1.5693400779021034, 5.872279363855246]
DADOS: [62.525, -3.526624589637766, -2.2382900874706784, -0.07985140238023627, -2.3855447494210975, 1.5693368735266653, 5.864316529440733]
DADOS: [62.52916666666667, -3.534342188668679, -2.2373133630752484, -0.08008209763136875, -2.3863108454361392, 1.569334693391996, 5.85658414000689]
DADOS: [62.53333333333333, -3.5418222870154588, -2.2361865489964234, -0.080373907395361, -2.387167881456281, 1.5693334747240422, 5.84909023888223]
DADOS: [62.5375, -3.5490578490073075, -2.234923355929764, -0.080722154793884, -2.3881064288052087, 1.5693331517870965, 5.841841876962623]
DADOS: [62.541666666666664, -3.5560428104613404, -2.2335378210272876, -0.0811220637823966, -2.389116836260846, 1.5693336548280932, 5.8348451265328265]
DADOS: [62.545833333333334, -3.562772063711136, -2.2320442560464726, -0.081568747777803, -2.3901892954202446, 1.5693349099364802, 5.828105095889781]
DADOS: [62.55, -3.5692414346473718, -2.2304571930422172, -0.08205720221015166, -2.3913139053516534, 1.569336839895297, 5.821625951423004]
DADOS: [62.55416666666667, -3.5754476517835934, -2.22879132743944, -0.08258230139673835, -2.3924807349999133, 1.5693393649090928, 5.815410949292599]
DADOS: [62.55833333333333, -3.5813883074963138, -2.2270614584197093, -0.0831387997977862, -2.393679883004952, 1.569342403355697, 5.809462474997722]
DADOS: [62.5625, -3.587061811820426, -2.225282427071813, -0.08372133831011881, -2.3949015347962432, 1.569345872215169, 5.803782088784405]
DADOS: [62.56666666666666, -3.5924673391191115, -2.223469052321452, -0.08432445548401359, -2.3961360163499337, 1.5693496880083204, 5.798370579597615]
DADOS: [62.57083333333333, -3.597604768206368, -2.221636065089761, -0.08494260386266891, -2.3973738444193073, 1.569353767655918, 5.793228028327745]
DADOS: [62.574999999999996, -3.6024746164823025, -2.2197980410682305, -0.08557017158905315, -2.3986057729245815, 1.569358028497986, 5.788353869791175]
DADOS: [62.579166666666666, -3.6070779689015846, -2.2179693321760587, -0.0862015088096585, -2.3998228352821847, 1.5693623897189846, 5.783746967300485]
DADOS: [62.583333333333336, -3.6114164024693483, -2.216163997567095, -0.08683095899950154, -2.4010163825990065, 1.5693667722520193, 5.7794056899186295]
DADOS: [62.5875, -3.6154919073098344, -2.214395734157205, -0.08745289453329165, -2.402178117507841, 1.5693710997330097, 5.775327988443359]
